sunzen,elev,aot,wv,C_B2,C_B3,C_B4,C_B5,C_B6,C_B7,Ce_B2,Ce_B3,Ce_B4,Ce_B5,Ce_B6,Ce_B7,Edir_B2,Edir_B3,Edir_B4,Edir_B5,Edir_B6,Edir_B7,Edif_B2,Edif_B3,Edif_B4,Edif_B5,Edif_B6,Edif_B7,Eenv_B2,Eenv_B3,Eenv_B4,Eenv_B5,Eenv_B6,Eenv_B7,sec
80.0,2750,0.05,1.0,0.85648,0.45273,0.28158,0.15316,0.04553,0.0353,0.91877,0.48264,0.29857,0.16125,0.04682,0.03601,116.909,137.399,151.151,131.66,30.969,11.218,100.13,62.204,42.561,20.165,1.41,0.396,7.283,4.11,2.568,1.065,0.04,0.008,2.334
10.0,3000,0.05,1.0,0.11054,0.07167,0.05073,0.03103,0.01019,0.00775,0.14701,0.09324,0.06443,0.03816,0.01144,0.00847,1560.653,1516.84,1344.462,949.966,199.291,73.931,172.514,108.717,68.199,29.48,2.031,0.573,56.915,32.718,18.418,6.769,0.249,0.053,0.926
12.5,3000,0.05,1.0,0.11151,0.07228,0.05114,0.03128,0.01027,0.00782,0.14802,0.09386,0.06484,0.0384,0.01152,0.00854,1544.744,1501.892,1331.716,941.318,197.514,73.268,172.262,108.551,68.102,29.441,2.029,0.573,56.384,32.413,18.251,6.709,0.247,0.053,0.996
15.0,3000,0.05,1.0,0.11273,0.07302,0.05165,0.03158,0.01038,0.00789,0.14927,0.09462,0.06536,0.03871,0.01163,0.00861,1525.365,1483.684,1316.19,930.783,195.349,72.46,171.95,108.346,67.981,29.393,2.027,0.572,55.737,32.043,18.047,6.636,0.244,0.052,1.081
17.5,3000,0.05,1.0,0.11419,0.07393,0.05227,0.03194,0.0105,0.008,0.15078,0.09554,0.06598,0.03907,0.01175,0.00871,1502.56,1462.251,1297.913,918.381,192.801,71.509,171.575,108.098,67.836,29.334,2.024,0.572,54.976,31.607,17.806,6.55,0.241,0.051,1.162
20.0,3000,0.05,1.0,0.11592,0.07499,0.05299,0.03237,0.01064,0.00811,0.15256,0.09663,0.06672,0.0395,0.01189,0.00883,1476.372,1437.638,1276.921,904.136,189.875,70.416,171.135,107.808,67.666,29.266,2.02,0.571,54.101,31.105,17.53,6.451,0.237,0.051,1.283
22.5,3000,0.05,1.0,0.11793,0.07623,0.05383,0.03286,0.01081,0.00824,0.15464,0.09789,0.06757,0.04,0.01205,0.00896,1446.859,1409.894,1253.256,888.076,186.575,69.185,170.626,107.471,67.468,29.186,2.016,0.57,53.114,30.54,17.219,6.339,0.233,0.05,1.37
25.0,3000,0.05,1.0,0.12025,0.07765,0.0548,0.03343,0.01099,0.00839,0.15704,0.09934,0.06856,0.04058,0.01225,0.00911,1414.083,1379.075,1226.965,870.231,182.909,67.816,170.043,107.086,67.242,29.095,2.011,0.569,52.018,29.912,16.873,6.215,0.229,0.049,1.401
27.5,3000,0.05,1.0,0.12291,0.07928,0.05591,0.03408,0.01121,0.00857,0.15978,0.101,0.06968,0.04123,0.01246,0.00929,1378.111,1345.244,1198.1,850.636,178.883,66.313,169.381,106.648,66.985,28.991,2.005,0.568,50.814,29.222,16.493,6.079,0.224,0.048,1.484
30.0,3000,0.05,1.0,0.12594,0.08113,0.05716,0.03482,0.01145,0.00875,0.16291,0.10289,0.07095,0.04197,0.0127,0.00946,1339.023,1308.47,1166.718,829.33,174.506,64.68,168.635,106.154,66.694,28.874,1.998,0.566,49.505,28.472,16.08,5.931,0.218,0.046,1.585
32.5,3000,0.05,1.0,0.12938,0.08323,0.05858,0.03565,0.01173,0.00898,0.16647,0.10503,0.07238,0.0428,0.01298,0.0097,1296.9,1268.83,1132.882,806.354,169.786,62.918,167.796,105.599,66.368,28.743,1.991,0.565,48.093,27.663,15.634,5.771,0.212,0.045,1.673
35.0,3000,0.05,1.0,0.13329,0.0856,0.06019,0.03658,0.01204,0.00922,0.1705,0.10745,0.07401,0.04374,0.01329,0.00995,1251.837,1226.406,1096.659,781.752,164.733,61.031,166.858,104.977,66.003,28.595,1.983,0.563,46.582,26.797,15.157,5.6,0.206,0.044,1.718
37.5,3000,0.05,1.0,0.13772,0.08828,0.06199,0.03763,0.01238,0.0095,0.17508,0.11018,0.07584,0.0448,0.01364,0.01022,1203.93,1181.286,1058.123,755.574,159.355,59.024,165.81,104.284,65.596,28.432,1.973,0.561,44.973,25.875,14.649,5.418,0.2,0.042,1.805
40.0,3000,0.05,1.0,0.14276,0.09131,0.06403,0.03881,0.01277,0.00981,0.18028,0.11328,0.0779,0.04599,0.01402,0.01053,1153.29,1133.567,1017.353,727.87,153.664,56.9,164.642,103.51,65.142,28.249,1.963,0.558,43.271,24.899,14.111,5.225,0.192,0.041,1.817
42.5,3000,0.05,1.0,0.14849,0.09475,0.06633,0.04014,0.01321,0.01017,0.18619,0.11678,0.08023,0.04733,0.01446,0.01088,1100.031,1083.35,974.43,698.695,147.672,54.664,163.341,102.648,64.637,28.047,1.951,0.556,41.478,23.871,13.545,5.022,0.185,0.039,1.955
45.0,3000,0.05,1.0,0.15503,0.09865,0.06894,0.04164,0.01371,0.01057,0.19295,0.12077,0.08287,0.04884,0.01496,0.0113,1044.279,1030.746,929.444,668.106,141.389,52.319,161.891,101.688,64.076,27.823,1.938,0.553,39.598,22.793,12.951,4.809,0.177,0.038,2.0
47.5,3000,0.05,1.0,0.16252,0.10311,0.0719,0.04334,0.01426,0.01103,0.20069,0.12531,0.08587,0.05055,0.01552,0.01175,986.167,975.873,882.488,636.165,134.828,49.871,160.275,100.62,63.453,27.574,1.923,0.55,37.636,21.667,12.33,4.587,0.169,0.036,2.056
50.0,3000,0.05,1.0,0.17116,0.10821,0.07528,0.04528,0.0149,0.01154,0.20961,0.13052,0.0893,0.0525,0.01616,0.01226,925.844,918.855,833.662,602.934,128.002,47.324,158.471,99.429,62.76,27.3,1.907,0.546,35.594,20.496,11.684,4.355,0.161,0.034,2.082
52.5,3000,0.05,1.0,0.18119,0.11409,0.07916,0.04749,0.01561,0.01211,0.21997,0.13652,0.09323,0.05473,0.01687,0.01282,863.465,859.828,783.072,568.482,120.926,44.684,156.454,98.1,61.99,26.996,1.888,0.541,33.479,19.281,11.014,4.115,0.152,0.032,2.124
55.0,3000,0.05,1.0,0.19293,0.12093,0.08365,0.05003,0.01644,0.01278,0.23209,0.14349,0.09777,0.05729,0.0177,0.01349,799.204,798.938,730.829,532.877,113.613,41.956,154.194,96.615,61.133,26.661,1.868,0.536,31.293,18.026,10.321,3.867,0.143,0.03,2.163
57.5,3000,0.05,1.0,0.20682,0.12895,0.08888,0.05298,0.01738,0.01354,0.24643,0.15167,0.10307,0.06026,0.01865,0.01425,733.252,736.342,677.052,496.195,106.078,39.146,151.652,94.949,60.177,26.289,1.844,0.53,29.043,16.733,9.607,3.611,0.134,0.028,2.174
60.0,3000,0.05,1.0,0.22346,0.13846,0.09505,0.05644,0.01849,0.01445,0.26361,0.16138,0.10932,0.06374,0.01975,0.01517,665.824,672.214,621.869,458.511,98.336,36.259,148.783,93.076,59.11,25.879,1.818,0.524,26.734,15.404,8.874,3.347,0.124,0.026,2.212
62.5,3000,0.05,1.0,0.24369,0.14991,0.10242,0.06055,0.01979,0.01549,0.2845,0.17305,0.11679,0.06788,0.02105,0.01621,597.163,606.75,565.418,419.906,90.404,33.303,145.522,90.957,57.911,25.425,1.789,0.516,24.371,14.044,8.122,3.077,0.114,0.024,2.213
65.0,3000,0.05,1.0,0.26878,0.16393,0.11138,0.0655,0.02134,0.01674,0.31041,0.18736,0.12586,0.07286,0.0226,0.01747,527.554,540.171,507.854,380.468,82.299,30.283,141.797,88.548,56.563,24.921,1.756,0.507,21.963,12.656,7.353,2.801,0.104,0.022,2.235
67.5,3000,0.05,1.0,0.30064,0.18146,0.12247,0.07159,0.0232,0.01823,0.34332,0.20525,0.13709,0.07899,0.02447,0.01897,457.343,472.739,449.347,340.287,74.038,27.206,137.497,85.785,55.031,24.36,1.718,0.496,19.516,11.243,6.57,2.52,0.094,0.02,2.247
70.0,3000,0.05,1.0,0.34237,0.20402,0.13658,0.07925,0.02552,0.02006,0.38641,0.22826,0.15138,0.0867,0.02678,0.02076,386.959,404.775,390.099,299.464,65.64,24.081,132.483,82.582,53.279,23.732,1.675,0.483,17.04,9.811,5.774,2.233,0.083,0.017,2.275
72.5,3000,0.05,1.0,0.39923,0.23408,0.15512,0.08919,0.02845,0.02238,0.44512,0.25893,0.17015,0.09672,0.02972,0.02309,316.97,336.693,330.358,258.111,57.126,20.915,126.544,78.814,51.244,23.022,1.625,0.468,14.547,8.366,4.968,1.942,0.073,0.015,2.299
75.0,3000,0.05,1.0,0.48105,0.27612,0.18058,0.10264,0.0323,0.02534,0.52962,0.30181,0.19594,0.11026,0.03358,0.02607,248.157,269.059,270.446,216.362,48.516,17.719,119.375,74.292,48.837,22.207,1.567,0.449,12.053,6.914,4.155,1.648,0.062,0.013,2.309
77.5,3000,0.05,1.0,0.60821,0.33898,0.21776,0.12188,0.03763,0.02938,0.66095,0.36595,0.2336,0.12963,0.03891,0.03013,181.676,202.714,210.827,174.386,39.838,14.502,110.498,68.716,45.909,21.254,1.499,0.426,9.581,5.467,3.34,1.351,0.051,0.011,2.327
80.0,3000,0.05,1.0,0.8305,0.44288,0.2771,0.15169,0.0455,0.03528,0.89052,0.47196,0.2937,0.15965,0.04679,0.03599,119.355,139.019,152.241,132.425,31.121,11.281,99.124,61.569,42.186,20.088,1.416,0.398,7.164,4.042,2.527,1.053,0.04,0.008,2.327
10.0,3250,0.05,1.0,0.10847,0.07065,0.05018,0.03083,0.01019,0.00775,0.14403,0.09174,0.06361,0.03785,0.01144,0.00847,1566.312,1519.925,1346.319,951.345,199.63,74.036,169.891,107.388,67.563,29.332,2.034,0.574,55.707,32.046,18.076,6.674,0.249,0.053,0.892
12.5,3250,0.05,1.0,0.10942,0.07125,0.05059,0.03107,0.01027,0.00782,0.14502,0.09234,0.06402,0.03809,0.01152,0.00855,1550.393,1504.974,1333.571,942.695,197.852,73.372,169.644,107.224,67.466,29.294,2.032,0.574,55.188,31.748,17.911,6.615,0.247,0.053,0.98
15.0,3250,0.05,1.0,0.11061,0.07198,0.0511,0.03137,0.01037,0.0079,0.14624,0.09309,0.06453,0.03839,0.01162,0.00861,1531.004,1486.761,1318.042,932.157,195.686,72.564,169.339,107.021,67.346,29.245,2.03,0.573,54.555,31.386,17.711,6.543,0.244,0.052,1.079
17.5,3250,0.05,1.0,0.11204,0.07287,0.0517,0.03173,0.01049,0.00799,0.14772,0.094,0.06515,0.03876,0.01174,0.0087,1508.185,1465.322,1299.76,919.75,193.136,71.613,168.971,106.777,67.202,29.187,2.026,0.572,53.811,30.959,17.476,6.458,0.241,0.051,1.157
20.0,3250,0.05,1.0,0.11373,0.07392,0.05242,0.03216,0.01064,0.00811,0.14946,0.09506,0.06587,0.03918,0.01188,0.00883,1481.982,1440.703,1278.764,905.5,190.207,70.52,168.54,106.49,67.033,29.119,2.023,0.572,52.956,30.468,17.205,6.361,0.237,0.051,1.242
22.5,3250,0.05,1.0,0.11569,0.07513,0.05325,0.03265,0.0108,0.00824,0.15149,0.0963,0.06672,0.03968,0.01204,0.00896,1452.451,1412.951,1255.093,889.434,186.905,69.288,168.041,106.158,66.837,29.04,2.018,0.571,51.992,29.915,16.9,6.251,0.233,0.05,1.359
25.0,3250,0.05,1.0,0.11797,0.07653,0.05421,0.03321,0.01099,0.00839,0.15383,0.09773,0.06769,0.04025,0.01224,0.00911,1419.653,1382.123,1228.796,871.582,183.236,67.919,167.47,105.777,66.613,28.949,2.014,0.57,50.92,29.301,16.56,6.129,0.229,0.049,1.436
27.5,3250,0.05,1.0,0.12057,0.07813,0.0553,0.03386,0.0112,0.00855,0.15652,0.09936,0.06879,0.04089,0.01245,0.00927,1383.658,1348.282,1199.923,851.98,179.207,66.416,166.821,105.345,66.357,28.846,2.008,0.568,49.744,28.626,16.188,5.995,0.224,0.048,1.502
30.0,3250,0.05,1.0,0.12353,0.07995,0.05654,0.03459,0.01145,0.00875,0.15957,0.10122,0.07005,0.04163,0.01269,0.00948,1344.542,1311.497,1168.533,830.666,174.827,64.781,166.089,104.857,66.07,28.73,2.001,0.567,48.464,27.892,15.783,5.849,0.218,0.047,1.564
32.5,3250,0.05,1.0,0.1269,0.08201,0.05794,0.03541,0.01172,0.00898,0.16305,0.10332,0.07147,0.04246,0.01297,0.0097,1302.39,1271.843,1134.688,807.68,170.103,63.019,165.268,104.308,65.746,28.6,1.994,0.566,47.085,27.1,15.346,5.692,0.213,0.045,1.642
35.0,3250,0.05,1.0,0.13072,0.08434,0.05952,0.03634,0.01203,0.00923,0.16699,0.1057,0.07307,0.04339,0.01328,0.00995,1257.292,1229.404,1098.456,783.069,165.045,61.132,164.348,103.694,65.384,28.453,1.986,0.564,45.607,26.253,14.877,5.523,0.206,0.044,1.745
37.5,3250,0.05,1.0,0.13505,0.08698,0.06131,0.03738,0.01238,0.00951,0.17146,0.10839,0.07487,0.04444,0.01363,0.01022,1209.347,1184.268,1059.909,756.879,159.663,59.124,163.321,103.009,64.98,28.29,1.977,0.562,44.035,25.35,14.379,5.344,0.2,0.042,1.811
40.0,3250,0.05,1.0,0.13997,0.08996,0.06332,0.03855,0.01277,0.00981,0.17654,0.11143,0.07691,0.04562,0.01402,0.01053,1158.664,1136.53,1019.126,729.163,153.968,56.999,162.176,102.244,64.529,28.109,1.966,0.559,42.371,24.395,13.852,5.154,0.193,0.041,1.818
42.5,3250,0.05,1.0,0.14556,0.09334,0.06559,0.03987,0.01321,0.01017,0.18231,0.11487,0.07921,0.04695,0.01446,0.01088,1105.356,1086.292,976.19,699.974,147.97,54.762,160.901,101.393,64.028,27.908,1.955,0.557,40.619,23.389,13.296,4.954,0.185,0.039,1.954
45.0,3250,0.05,1.0,0.15195,0.09717,0.06816,0.04136,0.0137,0.01057,0.1889,0.11878,0.08181,0.04845,0.01495,0.01129,1049.549,1033.665,931.189,669.37,141.681,52.416,159.479,100.445,63.471,27.685,1.941,0.554,38.782,22.334,12.713,4.744,0.177,0.038,2.003
47.5,3250,0.05,1.0,0.15927,0.10155,0.07108,0.04305,0.01426,0.01103,0.19645,0.12324,0.08477,0.05014,0.01551,0.01175,991.377,978.765,884.217,637.412,135.114,49.967,157.896,99.39,62.853,27.438,1.927,0.551,36.863,21.233,12.105,4.525,0.169,0.036,2.045
50.0,3250,0.05,1.0,0.1677,0.10656,0.07442,0.04496,0.01489,0.01154,0.20516,0.12835,0.08815,0.05208,0.01614,0.01225,930.983,921.717,835.372,604.163,128.282,47.419,156.128,98.214,62.165,27.165,1.91,0.547,34.868,20.086,11.471,4.297,0.161,0.034,2.082
52.5,3250,0.05,1.0,0.17749,0.11233,0.07824,0.04715,0.01561,0.0121,0.21525,0.13424,0.09202,0.05428,0.01686,0.01282,868.525,862.655,784.761,569.69,121.199,44.778,154.152,96.902,61.401,26.863,1.892,0.542,32.8,18.897,10.814,4.06,0.152,0.032,2.101
55.0,3250,0.05,1.0,0.18894,0.11904,0.08266,0.04967,0.01643,0.01277,0.22707,0.14108,0.0965,0.05682,0.01769,0.01348,804.174,801.726,732.495,534.064,113.878,42.048,151.938,95.435,60.551,26.529,1.871,0.537,30.663,17.669,10.135,3.815,0.143,0.03,2.135
57.5,3250,0.05,1.0,0.20247,0.1269,0.08782,0.0526,0.01738,0.01356,0.24103,0.1491,0.10172,0.05976,0.01864,0.01427,738.12,739.084,678.693,497.357,106.335,39.236,149.449,93.791,59.603,26.16,1.848,0.532,28.463,16.403,9.434,3.563,0.134,0.028,2.178
60.0,3250,0.05,1.0,0.21868,0.13623,0.0939,0.05603,0.01848,0.01444,0.25775,0.15861,0.10788,0.06321,0.01974,0.01516,670.573,674.904,623.481,459.646,98.585,36.348,146.639,91.942,58.545,25.753,1.822,0.525,26.204,15.103,8.714,3.303,0.124,0.026,2.217
62.5,3250,0.05,1.0,0.23838,0.14745,0.10116,0.0601,0.01978,0.01548,0.27808,0.17005,0.11523,0.06731,0.02104,0.0162,601.774,609.379,566.997,421.011,90.643,33.389,143.448,89.852,57.357,25.301,1.793,0.517,23.894,13.771,7.977,3.037,0.114,0.024,2.186
65.0,3250,0.05,1.0,0.26279,0.16118,0.10998,0.065,0.02133,0.01673,0.30327,0.18405,0.12416,0.07225,0.02259,0.01745,532.004,542.728,509.394,381.539,82.528,30.367,139.803,87.477,56.021,24.801,1.76,0.508,21.538,12.412,7.223,2.765,0.104,0.022,2.221
67.5,3250,0.05,1.0,0.29376,0.17835,0.12089,0.07103,0.02319,0.01825,0.33523,0.20156,0.13521,0.07831,0.02446,0.01898,461.602,475.209,450.843,341.319,74.256,27.288,135.598,84.753,54.504,24.243,1.722,0.498,19.144,11.029,6.454,2.487,0.094,0.02,2.303
70.0,3250,0.05,1.0,0.33427,0.20042,0.13477,0.07861,0.0255,0.02007,0.37704,0.22406,0.14926,0.08595,0.02676,0.02082,390.99,407.141,391.542,300.453,65.846,24.16,130.697,81.599,52.769,23.619,1.679,0.485,16.721,9.627,5.674,2.205,0.083,0.018,2.232
72.5,3250,0.05,1.0,0.38942,0.22981,0.153,0.08846,0.02844,0.02239,0.43394,0.25404,0.16772,0.09586,0.02971,0.02311,320.723,338.93,331.737,259.05,57.318,20.991,124.895,77.89,50.757,22.915,1.63,0.47,14.281,8.211,4.883,1.918,0.073,0.015,2.286
75.0,3250,0.05,1.0,0.46864,0.27087,0.17803,0.10176,0.03228,0.02535,0.5157,0.29591,0.19306,0.10926,0.03356,0.02608,251.568,271.135,271.746,217.243,48.694,17.79,117.894,73.442,48.378,22.107,1.572,0.451,11.839,6.789,4.085,1.628,0.062,0.013,2.297
77.5,3250,0.05,1.0,0.5915,0.33219,0.21453,0.1208,0.03763,0.02938,0.64249,0.35845,0.23003,0.12842,0.0389,0.03013,184.659,204.583,212.027,175.197,39.998,14.569,109.225,67.961,45.487,21.163,1.505,0.428,9.416,5.371,3.285,1.336,0.051,0.011,2.351
80.0,3250,0.05,1.0,0.80557,0.43337,0.27274,0.15027,0.04549,0.03527,0.86343,0.46163,0.28897,0.15809,0.04676,0.03598,121.794,140.614,153.309,133.15,31.263,11.341,98.114,60.938,41.814,20.008,1.422,0.4,7.046,3.973,2.487,1.042,0.04,0.008,2.353
10.0,3500,0.05,1.0,0.10645,0.06966,0.04966,0.03064,0.01019,0.00776,0.14114,0.09027,0.06282,0.03755,0.01143,0.00847,1571.839,1522.925,1348.121,952.645,199.953,74.134,167.329,106.091,66.942,29.187,2.037,0.575,54.519,31.389,17.741,6.582,0.249,0.053,0.926
12.5,3500,0.05,1.0,0.10739,0.07025,0.05006,0.03088,0.01027,0.00781,0.1421,0.09087,0.06322,0.03779,0.01152,0.00853,1555.912,1507.97,1335.37,943.993,198.174,73.471,167.086,105.929,66.846,29.148,2.035,0.574,54.012,31.097,17.58,6.524,0.247,0.053,0.98
15.0,3500,0.05,1.0,0.10855,0.07097,0.05056,0.03117,0.01037,0.0079,0.1433,0.09161,0.06373,0.03809,0.01161,0.00862,1536.513,1489.752,1319.837,933.45,196.006,72.662,166.787,105.729,66.727,29.1,2.032,0.574,53.394,30.742,17.384,6.453,0.244,0.052,1.113
17.5,3500,0.05,1.0,0.10995,0.07184,0.05116,0.03153,0.01049,0.00799,0.14474,0.0925,0.06434,0.03845,0.01173,0.0087,1513.68,1468.309,1301.552,921.04,193.454,71.711,166.427,105.487,66.584,29.043,2.029,0.573,52.667,30.325,17.152,6.369,0.241,0.051,1.142
20.0,3500,0.05,1.0,0.1116,0.07287,0.05187,0.03195,0.01063,0.0081,0.14645,0.09354,0.06505,0.03887,0.01188,0.00882,1487.463,1443.682,1280.55,906.786,190.523,70.617,166.004,105.204,66.416,28.975,2.026,0.572,51.831,29.845,16.887,6.273,0.238,0.051,1.23
22.5,3500,0.05,1.0,0.11353,0.07407,0.05269,0.03244,0.01079,0.00824,0.14843,0.09476,0.06588,0.03936,0.01204,0.00896,1457.914,1415.923,1256.874,890.714,187.219,69.385,165.515,104.876,66.222,28.896,2.021,0.572,50.889,29.303,16.587,6.165,0.233,0.05,1.39
25.0,3500,0.05,1.0,0.11575,0.07545,0.05363,0.033,0.01098,0.00838,0.15072,0.09617,0.06684,0.03993,0.01223,0.0091,1425.097,1385.086,1230.571,872.856,183.547,68.016,164.955,104.5,65.999,28.806,2.016,0.57,49.842,28.702,16.255,6.044,0.229,0.049,1.437
27.5,3500,0.05,1.0,0.11829,0.07702,0.05471,0.03364,0.0112,0.00855,0.15335,0.09777,0.06793,0.04057,0.01245,0.00928,1389.079,1351.235,1201.692,853.248,179.516,66.512,164.319,104.072,65.746,28.704,2.011,0.569,48.692,28.042,15.889,5.912,0.224,0.048,1.5
30.0,3500,0.05,1.0,0.12119,0.07881,0.05593,0.03436,0.01144,0.00876,0.15634,0.0996,0.06917,0.0413,0.01269,0.00948,1349.938,1314.439,1170.294,831.926,175.132,64.877,163.601,103.59,65.46,28.588,2.004,0.568,47.442,27.323,15.492,5.768,0.219,0.047,1.561
32.5,3500,0.05,1.0,0.12448,0.08084,0.05732,0.03518,0.01172,0.00897,0.15973,0.10166,0.07057,0.04212,0.01297,0.00968,1307.755,1274.774,1136.44,808.932,170.405,63.114,162.795,103.048,65.139,28.458,1.997,0.566,46.093,26.549,15.063,5.613,0.213,0.045,1.63
35.0,3500,0.05,1.0,0.12822,0.08313,0.05888,0.0361,0.01203,0.00923,0.16358,0.104,0.07215,0.04304,0.01328,0.00995,1262.625,1232.321,1100.198,784.311,165.344,61.227,161.893,102.441,64.779,28.313,1.989,0.565,44.65,25.719,14.604,5.447,0.206,0.044,1.726
37.5,3500,0.05,1.0,0.13246,0.08572,0.06064,0.03713,0.01238,0.00951,0.16795,0.10664,0.07394,0.04409,0.01363,0.01023,1214.644,1187.169,1061.641,758.111,159.958,59.218,160.886,101.764,64.378,28.151,1.98,0.563,43.113,24.836,14.115,5.271,0.2,0.043,1.754
40.0,3500,0.05,1.0,0.13726,0.08865,0.06263,0.0383,0.01276,0.00981,0.17291,0.10963,0.07595,0.04526,0.01402,0.01053,1163.918,1139.412,1020.846,730.384,154.257,57.093,159.763,101.008,63.931,27.971,1.969,0.56,41.487,23.902,13.598,5.084,0.193,0.041,1.844
42.5,3500,0.05,1.0,0.14273,0.09197,0.06487,0.03961,0.01321,0.01017,0.17855,0.11301,0.07822,0.04657,0.01445,0.01088,1110.565,1089.155,977.897,701.182,148.255,54.855,158.513,100.168,63.434,27.771,1.958,0.558,39.774,22.917,13.053,4.886,0.185,0.039,1.956
45.0,3500,0.05,1.0,0.14897,0.09574,0.06741,0.04108,0.0137,0.01057,0.18498,0.11685,0.08078,0.04806,0.01495,0.01129,1054.705,1036.505,932.881,670.565,141.961,52.508,157.119,99.231,62.881,27.549,1.945,0.555,37.978,21.885,12.481,4.68,0.178,0.038,2.015
47.5,3500,0.05,1.0,0.15612,0.10003,0.07029,0.04276,0.01426,0.01103,0.19235,0.12123,0.0837,0.04975,0.0155,0.01175,996.474,981.579,885.893,638.591,135.388,50.058,155.566,98.188,62.267,27.303,1.93,0.552,36.103,20.806,11.884,4.464,0.169,0.036,2.027
50.0,3500,0.05,1.0,0.16435,0.10495,0.07358,0.04466,0.01489,0.01153,0.20084,0.12624,0.08703,0.05166,0.01614,0.01225,936.013,924.502,837.031,605.326,128.55,47.509,153.833,97.026,61.585,27.032,1.914,0.548,34.153,19.684,11.263,4.239,0.161,0.034,2.043
52.5,3500,0.05,1.0,0.1739,0.11062,0.07735,0.04683,0.0156,0.01212,0.21068,0.13202,0.09085,0.05385,0.01685,0.01284,873.48,865.408,786.401,570.836,121.46,44.866,151.897,95.73,60.826,26.731,1.895,0.544,32.131,18.521,10.618,4.006,0.152,0.032,2.099
55.0,3500,0.05,1.0,0.18507,0.1172,0.08171,0.04933,0.01643,0.01279,0.2222,0.13873,0.09526,0.05636,0.01768,0.0135,809.043,804.44,734.113,535.189,114.132,42.136,149.727,94.281,59.983,26.4,1.875,0.539,30.042,17.318,9.952,3.764,0.143,0.03,2.138
57.5,3500,0.05,1.0,0.19826,0.12492,0.08679,0.05223,0.01738,0.01355,0.23581,0.14659,0.10041,0.05928,0.01863,0.01427,742.889,741.756,680.285,498.46,106.581,39.322,147.288,92.658,59.042,26.033,1.852,0.533,27.891,16.079,9.265,3.516,0.134,0.028,2.149
60.0,3500,0.05,1.0,0.21406,0.13407,0.09278,0.05563,0.01848,0.01444,0.25209,0.15592,0.10648,0.0627,0.01973,0.01515,675.228,677.526,625.045,460.724,98.823,36.432,144.536,90.833,57.993,25.628,1.826,0.526,25.683,14.807,8.559,3.26,0.124,0.026,2.18
62.5,3500,0.05,1.0,0.23324,0.14506,0.09993,0.05965,0.01977,0.01551,0.27187,0.16713,0.11371,0.06676,0.02103,0.01622,606.297,611.941,568.53,422.062,90.873,33.472,141.411,88.77,56.814,25.178,1.797,0.519,23.423,13.503,7.835,2.998,0.114,0.024,2.232
65.0,3500,0.05,1.0,0.25699,0.15852,0.10861,0.06452,0.02132,0.01675,0.29637,0.18085,0.1225,0.07165,0.02257,0.01747,536.372,545.22,510.891,382.558,82.748,30.448,137.844,86.428,55.49,24.681,1.764,0.51,21.119,12.173,7.095,2.729,0.104,0.022,2.209
67.5,3500,0.05,1.0,0.28711,0.17533,0.11936,0.07048,0.02318,0.01823,0.32742,0.19798,0.13338,0.07766,0.02444,0.01897,465.786,477.619,452.296,342.303,74.465,27.366,133.73,83.742,53.987,24.127,1.726,0.499,18.777,10.819,6.341,2.456,0.094,0.02,2.29
70.0,3500,0.05,1.0,0.32646,0.19693,0.13302,0.078,0.0255,0.02005,0.368,0.22,0.14721,0.08522,0.02677,0.0208,394.953,409.45,392.945,301.397,66.044,24.235,128.937,80.634,52.27,23.508,1.684,0.486,16.407,9.446,5.575,2.177,0.084,0.018,2.317
72.5,3500,0.05,1.0,0.37996,0.22568,0.15095,0.08774,0.02843,0.02236,0.42317,0.2493,0.16536,0.09503,0.0297,0.02307,324.419,341.116,333.079,259.948,57.503,21.063,123.267,76.982,50.279,22.808,1.635,0.471,14.018,8.059,4.799,1.895,0.073,0.015,2.309
75.0,3500,0.05,1.0,0.45669,0.2658,0.17555,0.10091,0.03227,0.02537,0.5023,0.2902,0.19026,0.10829,0.03354,0.02609,254.934,273.165,273.012,218.086,48.865,17.858,116.427,72.606,47.927,22.008,1.577,0.453,11.627,6.666,4.017,1.609,0.062,0.013,2.329
77.5,3500,0.05,1.0,0.57544,0.32564,0.21141,0.11974,0.03761,0.02939,0.62476,0.3512,0.22657,0.12725,0.03888,0.03014,187.612,206.414,213.197,175.975,40.154,14.632,107.96,67.216,45.072,21.072,1.51,0.43,9.253,5.276,3.231,1.32,0.051,0.011,2.314
80.0,3500,0.05,1.0,0.78174,0.4242,0.26853,0.14889,0.04545,0.03527,0.83752,0.45167,0.28438,0.15658,0.04675,0.03597,124.218,142.182,154.351,133.848,31.4,11.399,97.106,60.314,41.448,19.928,1.427,0.402,6.929,3.906,2.447,1.03,0.041,0.008,2.364
10.0,3750,0.05,1.0,0.1045,0.0687,0.04914,0.03045,0.0101,0.00776,0.13833,0.08885,0.06204,0.03725,0.01131,0.00847,1577.24,1525.841,1349.866,953.857,200.257,74.227,164.824,104.825,66.336,29.043,2.023,0.576,53.352,30.745,17.414,6.491,0.241,0.053,0.875
12.5,3750,0.05,1.0,0.10542,0.06927,0.04954,0.03069,0.01018,0.00782,0.13927,0.08943,0.06245,0.03749,0.01138,0.00854,1561.305,1510.882,1337.112,945.202,198.476,73.563,164.587,104.665,66.241,29.005,2.021,0.575,52.857,30.46,17.256,6.434,0.238,0.053,1.007
