sunzen,elev,aot,wv,C_B2,C_B3,C_B4,C_B5,C_B6,C_B7,Ce_B2,Ce_B3,Ce_B4,Ce_B5,Ce_B6,Ce_B7,Edir_B2,Edir_B3,Edir_B4,Edir_B5,Edir_B6,Edir_B7,Edif_B2,Edif_B3,Edif_B4,Edif_B5,Edif_B6,Edif_B7,Eenv_B2,Eenv_B3,Eenv_B4,Eenv_B5,Eenv_B6,Eenv_B7,sec
10.0,0,0.05,1.0,0.14464,0.08941,0.05935,0.03127,0.01105,0.00777,0.19531,0.11899,0.07722,0.039,0.0127,0.00849,1488.916,1487.051,1341.491,889.249,226.848,74.897,215.352,132.95,79.611,27.81,2.507,0.582,75.442,43.996,23.976,6.872,0.375,0.054,0.74
12.5,0,0.05,1.0,0.14596,0.09018,0.05984,0.03152,0.01114,0.00783,0.19669,0.11979,0.07772,0.03925,0.01279,0.00854,1473.014,1471.979,1328.589,881.204,224.824,74.22,215.008,132.744,79.5,27.776,2.504,0.581,74.722,43.581,23.756,6.811,0.372,0.053,0.847
15.0,0,0.05,1.0,0.14762,0.09114,0.06045,0.03183,0.01125,0.00792,0.19842,0.12078,0.07834,0.03956,0.0129,0.00864,1453.647,1453.62,1312.871,871.403,222.358,73.396,214.581,132.488,79.363,27.735,2.501,0.581,73.845,43.076,23.488,6.737,0.367,0.053,0.935
17.5,0,0.05,1.0,0.14961,0.0923,0.06119,0.0322,0.01138,0.00801,0.2005,0.12197,0.07909,0.03993,0.01303,0.00873,1430.86,1432.013,1294.368,859.865,219.456,72.426,214.069,132.181,79.199,27.685,2.497,0.58,72.813,42.481,23.173,6.651,0.363,0.052,0.994
20.0,0,0.05,1.0,0.15197,0.09368,0.06206,0.03263,0.01153,0.00812,0.20296,0.12338,0.07997,0.04037,0.01318,0.00883,1404.702,1407.202,1273.118,846.612,216.121,71.311,213.468,131.82,79.005,27.626,2.492,0.579,71.627,41.797,22.812,6.551,0.357,0.051,1.073
22.5,0,0.05,1.0,0.15472,0.09527,0.06307,0.03314,0.01171,0.00825,0.20583,0.12502,0.081,0.04088,0.01336,0.00896,1375.23,1379.238,1249.163,831.668,212.362,70.055,212.772,131.402,78.781,27.558,2.487,0.578,70.291,41.027,22.403,6.438,0.351,0.05,1.141
25.0,0,0.05,1.0,0.1579,0.09711,0.06423,0.03372,0.01192,0.0084,0.20915,0.12691,0.08218,0.04146,0.01357,0.00912,1342.512,1348.182,1222.55,815.063,208.186,68.659,211.976,130.923,78.525,27.48,2.481,0.577,68.806,40.17,21.95,6.313,0.344,0.049,1.187
27.5,0,0.05,1.0,0.16154,0.09922,0.06556,0.03438,0.01215,0.00858,0.21295,0.12907,0.08354,0.04213,0.01381,0.0093,1306.619,1314.096,1193.332,796.829,203.599,67.126,211.072,130.38,78.233,27.392,2.474,0.576,67.176,39.23,21.452,6.176,0.337,0.048,1.249
30.0,0,0.05,1.0,0.16571,0.10161,0.06707,0.03512,0.01242,0.00877,0.2173,0.13153,0.08507,0.04288,0.01407,0.00949,1267.635,1277.055,1161.567,777.001,198.612,65.459,210.054,129.767,77.904,27.292,2.466,0.574,65.403,38.208,20.91,6.027,0.329,0.047,1.346
32.5,0,0.05,1.0,0.17045,0.10434,0.06878,0.03597,0.01272,0.00898,0.22225,0.13433,0.08681,0.04373,0.01437,0.00971,1225.65,1237.136,1127.321,755.616,193.234,63.662,208.91,129.079,77.535,27.179,2.457,0.572,63.493,37.105,20.326,5.866,0.32,0.046,1.446
35.0,0,0.05,1.0,0.17584,0.10742,0.07071,0.03692,0.01305,0.00923,0.22788,0.1375,0.08877,0.04469,0.01471,0.00995,1180.76,1194.427,1090.661,732.717,187.476,61.738,207.63,128.309,77.121,27.054,2.447,0.57,61.447,35.924,19.701,5.693,0.31,0.044,1.411
37.5,0,0.05,1.0,0.18198,0.11092,0.07289,0.038,0.01343,0.00952,0.23429,0.14109,0.09099,0.04577,0.01508,0.01024,1133.077,1149.02,1051.663,708.346,181.348,59.691,206.202,127.448,76.66,26.914,2.435,0.568,59.272,34.668,19.035,5.509,0.3,0.043,1.518
40.0,0,0.05,1.0,0.18898,0.11488,0.07536,0.0392,0.01385,0.00984,0.2416,0.14516,0.0935,0.04699,0.01551,0.01055,1082.716,1101.016,1010.406,682.552,174.863,57.525,204.609,126.489,76.145,26.757,2.422,0.566,56.97,33.339,18.33,5.315,0.29,0.041,1.573
42.5,0,0.05,1.0,0.19696,0.11939,0.07815,0.04056,0.01433,0.01019,0.24993,0.14979,0.09634,0.04836,0.01599,0.01092,1029.804,1050.525,966.977,655.384,168.033,55.244,202.834,125.42,75.573,26.585,2.408,0.563,54.547,31.938,17.587,5.11,0.279,0.04,1.604
45.0,0,0.05,1.0,0.20612,0.12452,0.08132,0.0421,0.01487,0.0106,0.25949,0.15506,0.09956,0.04991,0.01653,0.01131,974.48,997.663,921.465,626.894,160.872,52.853,200.855,124.23,74.936,26.393,2.392,0.56,52.009,30.471,16.808,4.895,0.267,0.038,1.746
47.5,0,0.05,1.0,0.21665,0.13039,0.08493,0.04384,0.01548,0.01104,0.27049,0.1611,0.10323,0.05166,0.01714,0.01176,916.895,942.555,873.969,597.139,153.394,50.357,198.648,122.903,74.227,26.18,2.374,0.556,49.361,28.938,15.995,4.671,0.255,0.036,1.74
50.0,0,0.05,1.0,0.22886,0.13715,0.08906,0.04582,0.01617,0.01156,0.28323,0.16803,0.10743,0.05366,0.01783,0.01227,857.214,885.339,824.59,566.176,145.614,47.76,196.182,121.422,73.439,25.945,2.354,0.552,46.608,27.344,15.148,4.437,0.242,0.034,1.712
52.5,0,0.05,1.0,0.24311,0.14497,0.09381,0.0481,0.01695,0.01214,0.29811,0.17607,0.11226,0.05595,0.01861,0.01285,795.619,826.16,773.439,534.066,137.547,45.069,193.422,119.766,72.56,25.686,2.331,0.547,43.757,25.693,14.27,4.194,0.229,0.032,1.767
55.0,0,0.05,1.0,0.25989,0.15409,0.09933,0.05071,0.01785,0.01282,0.31563,0.18544,0.11787,0.05858,0.01951,0.01355,732.312,765.18,720.633,500.873,129.209,42.289,190.322,117.91,71.58,25.399,2.306,0.542,40.816,23.986,13.362,3.943,0.215,0.031,1.793
57.5,0,0.05,1.0,0.27988,0.16485,0.10578,0.05375,0.01889,0.01357,0.3365,0.1965,0.12443,0.06164,0.02055,0.01428,667.52,702.575,666.297,466.663,120.617,39.425,186.828,115.823,70.483,25.081,2.278,0.535,37.792,22.23,12.427,3.685,0.201,0.028,1.77
60.0,0,0.05,1.0,0.30403,0.1777,0.11342,0.05731,0.02009,0.01447,0.3617,0.20969,0.1322,0.06523,0.02176,0.01518,601.501,638.544,610.568,431.504,111.79,36.484,182.872,113.467,69.253,24.73,2.246,0.528,34.693,20.427,11.466,3.419,0.186,0.026,1.837
62.5,0,0.05,1.0,0.33367,0.19325,0.12259,0.06155,0.02151,0.01553,0.39265,0.22566,0.14152,0.0695,0.02318,0.01625,534.558,573.311,553.596,395.47,102.744,33.473,178.365,110.79,67.865,24.34,2.21,0.52,31.53,18.583,10.481,3.146,0.172,0.024,1.823
65.0,0,0.05,1.0,0.37083,0.21243,0.13378,0.06667,0.02321,0.01678,0.43145,0.24537,0.1529,0.07466,0.02488,0.0175,467.05,507.137,495.547,358.636,93.5,30.398,173.196,107.731,66.292,23.909,2.17,0.51,28.312,16.703,9.475,2.866,0.156,0.022,1.822
67.5,0,0.05,1.0,0.41864,0.23664,0.14771,0.07296,0.02527,0.01826,0.48137,0.27023,0.16707,0.081,0.02695,0.019,399.416,440.338,436.615,321.083,84.077,27.267,167.212,104.201,64.494,23.426,2.125,0.498,25.053,14.793,8.45,2.581,0.141,0.02,1.848
70.0,0,0.05,1.0,0.48224,0.26809,0.16555,0.0809,0.02783,0.02009,0.54777,0.30255,0.1852,0.089,0.0295,0.02084,332.216,373.306,377.03,282.897,74.498,24.089,160.209,100.081,62.417,22.887,2.073,0.484,21.769,12.861,7.41,2.291,0.125,0.018,1.879
72.5,0,0.05,1.0,0.57065,0.31054,0.18916,0.09123,0.03107,0.02242,0.64007,0.34615,0.20921,0.0994,0.03275,0.02314,266.185,306.557,317.081,244.176,64.785,20.872,151.898,95.199,59.98,22.275,2.013,0.468,18.48,10.916,6.357,1.996,0.109,0.015,1.865
75.0,0,0.05,1.0,0.70114,0.37085,0.2219,0.1052,0.03537,0.02542,0.77632,0.4081,0.2425,0.11349,0.03706,0.02615,202.336,240.803,257.157,205.031,54.964,17.627,141.866,89.301,57.063,21.57,1.944,0.448,15.212,8.971,5.297,1.698,0.093,0.013,1.875
77.5,0,0.05,1.0,0.91109,0.46294,0.27028,0.12525,0.04132,0.02944,0.99555,0.50271,0.29168,0.13368,0.04303,0.03021,142.128,177.1,197.824,165.603,45.065,14.368,129.492,81.987,53.467,20.741,1.862,0.423,12.003,7.043,4.235,1.396,0.077,0.011,1.87
80.0,0,0.05,1.0,1.29706,0.61984,0.34883,0.15637,0.05013,0.03537,1.39858,0.66389,0.37155,0.16503,0.05184,0.03609,87.762,117.124,140.003,126.094,35.126,11.111,113.833,72.598,48.837,19.717,1.761,0.393,8.909,5.159,3.181,1.092,0.06,0.008,1.881
10.0,250,0.05,1.0,0.14159,0.08791,0.05859,0.03104,0.01103,0.00777,0.19102,0.11682,0.07609,0.03864,0.01267,0.00849,1496.438,1491.357,1343.871,889.711,227.001,75.047,211.883,131.112,78.731,27.618,2.504,0.583,73.964,43.115,23.519,6.764,0.373,0.054,0.758
12.5,250,0.05,1.0,0.14289,0.08868,0.05907,0.03129,0.01112,0.00784,0.19237,0.11761,0.07658,0.03889,0.01276,0.00855,1480.52,1476.278,1330.966,881.666,224.977,74.371,211.547,130.909,78.621,27.585,2.501,0.583,73.26,42.709,23.304,6.705,0.369,0.053,0.938
15.0,250,0.05,1.0,0.1445,0.08962,0.05967,0.03159,0.01123,0.00791,0.19405,0.11858,0.07719,0.0392,0.01287,0.00863,1461.134,1457.911,1315.245,871.865,222.511,73.546,211.132,130.658,78.486,27.543,2.498,0.582,72.402,42.214,23.041,6.632,0.365,0.053,0.939
17.5,250,0.05,1.0,0.14644,0.09076,0.0604,0.03196,0.01136,0.00801,0.19608,0.11974,0.07793,0.03957,0.013,0.00872,1438.324,1436.294,1296.738,860.327,219.608,72.575,210.632,130.356,78.323,27.494,2.494,0.581,71.392,41.632,22.733,6.547,0.361,0.052,1.036
20.0,250,0.05,1.0,0.14874,0.0921,0.06126,0.03239,0.01151,0.00812,0.19848,0.12112,0.0788,0.04,0.01315,0.00883,1412.138,1411.471,1275.484,847.073,216.273,71.46,210.046,130.001,78.132,27.435,2.49,0.58,70.232,40.963,22.378,6.448,0.355,0.051,1.117
22.5,250,0.05,1.0,0.15143,0.09367,0.06225,0.03289,0.01169,0.00825,0.20128,0.12273,0.07981,0.0405,0.01333,0.00896,1382.635,1383.495,1251.523,832.129,212.514,70.203,209.368,129.59,77.911,27.367,2.484,0.579,68.924,40.208,21.978,6.338,0.349,0.05,1.11
25.0,250,0.05,1.0,0.15453,0.09547,0.0634,0.03346,0.01189,0.0084,0.20451,0.12458,0.08098,0.04108,0.01354,0.00911,1349.88,1352.423,1224.904,815.524,208.336,68.807,208.592,129.119,77.657,27.29,2.478,0.578,67.471,39.37,21.534,6.215,0.342,0.049,1.203
27.5,250,0.05,1.0,0.15808,0.09754,0.06471,0.03412,0.01213,0.00858,0.20822,0.1267,0.08231,0.04174,0.01377,0.00929,1313.947,1318.32,1195.679,797.289,203.75,67.273,207.711,128.585,77.369,27.201,2.471,0.577,65.876,38.45,21.046,6.08,0.335,0.048,1.313
30.0,250,0.05,1.0,0.16214,0.09989,0.06619,0.03486,0.01239,0.00876,0.21245,0.12912,0.08382,0.04249,0.01404,0.00948,1274.916,1281.259,1163.907,777.46,198.762,65.606,206.718,127.982,77.043,27.102,2.463,0.575,64.141,37.449,20.515,5.933,0.327,0.047,1.368
32.5,250,0.05,1.0,0.16677,0.10256,0.06788,0.0357,0.01269,0.009,0.21728,0.13186,0.08553,0.04333,0.01433,0.00972,1232.878,1241.317,1129.651,756.075,193.383,63.808,205.603,127.306,76.678,26.99,2.454,0.574,62.271,36.37,19.942,5.774,0.318,0.046,1.387
35.0,250,0.05,1.0,0.17203,0.10558,0.06978,0.03664,0.01303,0.00924,0.22276,0.13496,0.08747,0.04428,0.01467,0.00995,1187.93,1198.583,1092.982,733.175,187.624,61.883,204.355,126.548,76.269,26.864,2.444,0.572,60.27,35.215,19.329,5.604,0.309,0.044,1.456
37.5,250,0.05,1.0,0.17801,0.10901,0.07193,0.0377,0.01341,0.00953,0.229,0.13848,0.08965,0.04536,0.01505,0.01024,1140.18,1153.147,1053.972,708.803,181.495,59.835,202.962,125.702,75.813,26.725,2.433,0.57,58.14,33.985,18.676,5.424,0.299,0.043,1.466
40.0,250,0.05,1.0,0.18482,0.11289,0.07436,0.0389,0.01383,0.00983,0.23611,0.14247,0.09212,0.04656,0.01547,0.01054,1089.745,1105.112,1012.703,683.008,175.009,57.668,201.409,124.758,75.304,26.569,2.42,0.567,55.888,32.684,17.986,5.232,0.288,0.041,1.575
42.5,250,0.05,1.0,0.1926,0.11731,0.07711,0.04025,0.01431,0.01018,0.24422,0.147,0.09491,0.04792,0.01595,0.01091,1036.75,1054.584,969.259,655.839,168.179,55.385,199.679,123.708,74.738,26.397,2.406,0.564,53.517,31.313,17.258,5.031,0.277,0.04,1.545
45.0,250,0.05,1.0,0.20151,0.12233,0.08023,0.04177,0.01484,0.01059,0.25351,0.15216,0.09808,0.04945,0.01649,0.0113,981.333,1001.682,923.732,627.348,161.016,52.993,197.749,122.537,74.108,26.206,2.39,0.561,51.032,29.876,16.494,4.819,0.265,0.038,1.848
47.5,250,0.05,1.0,0.21177,0.12808,0.08378,0.0435,0.01545,0.01105,0.26421,0.15806,0.10169,0.05119,0.0171,0.01176,923.643,946.528,876.217,597.591,153.537,50.495,195.598,121.232,73.407,25.994,2.372,0.558,48.439,28.376,15.697,4.598,0.253,0.036,1.7
50.0,250,0.05,1.0,0.22364,0.13469,0.08784,0.04546,0.01614,0.01155,0.2766,0.16485,0.10582,0.05317,0.01778,0.01228,863.844,889.26,826.818,566.627,145.755,47.897,193.194,119.776,72.628,25.76,2.352,0.553,45.745,26.816,14.867,4.368,0.24,0.035,1.747
52.5,250,0.05,1.0,0.2375,0.14234,0.09252,0.04771,0.01692,0.01214,0.29105,0.1727,0.11057,0.05543,0.01856,0.01287,802.116,830.023,775.643,534.515,137.686,45.204,190.503,118.148,71.759,25.501,2.329,0.549,42.954,25.199,14.007,4.129,0.227,0.033,1.778
55.0,250,0.05,1.0,0.25381,0.15127,0.09794,0.0503,0.01781,0.0128,0.30807,0.18187,0.11608,0.05804,0.01947,0.01353,738.658,768.977,722.81,501.32,129.347,42.421,187.481,116.324,70.79,25.215,2.304,0.543,40.074,23.529,13.117,3.883,0.214,0.031,1.797
57.5,250,0.05,1.0,0.27323,0.16179,0.10428,0.0533,0.01885,0.01358,0.32832,0.19267,0.12253,0.06107,0.0205,0.01431,673.694,706.296,668.444,467.107,120.753,39.555,184.076,114.273,69.706,24.898,2.276,0.537,37.113,21.809,12.2,3.628,0.2,0.029,1.89
60.0,250,0.05,1.0,0.29667,0.17434,0.11179,0.05683,0.02005,0.01448,0.35277,0.20555,0.13016,0.06463,0.0217,0.01519,607.48,642.176,612.679,431.945,111.923,36.611,180.221,111.958,68.491,24.549,2.244,0.53,34.078,20.044,11.258,3.366,0.185,0.026,1.748
62.5,250,0.05,1.0,0.32542,0.18953,0.12079,0.06102,0.02147,0.01554,0.38276,0.22115,0.13931,0.06885,0.02313,0.01625,540.31,576.841,555.665,395.908,102.875,33.597,175.829,109.33,67.12,24.16,2.209,0.522,30.978,18.238,10.292,3.097,0.171,0.024,1.81
65.0,250,0.05,1.0,0.36144,0.20826,0.13178,0.06609,0.02317,0.01678,0.42033,0.24038,0.15048,0.07395,0.02483,0.0175,472.539,510.547,497.567,359.069,93.628,30.519,170.794,106.327,65.568,23.731,2.169,0.512,27.826,16.397,9.306,2.823,0.156,0.022,1.838
67.5,250,0.05,1.0,0.40772,0.23188,0.14546,0.07231,0.02521,0.01826,0.4686,0.26462,0.16438,0.08022,0.02688,0.01899,404.599,443.606,438.576,321.511,84.203,27.384,164.964,102.862,63.794,23.25,2.123,0.5,24.632,14.526,8.301,2.542,0.14,0.02,1.869
70.0,250,0.05,1.0,0.46921,0.26254,0.16295,0.08017,0.02777,0.02012,0.53274,0.2961,0.18217,0.08813,0.02944,0.02087,337.038,376.405,378.92,283.319,74.619,24.201,158.142,98.821,61.746,22.713,2.072,0.487,21.412,12.633,7.281,2.257,0.125,0.018,1.909
72.5,250,0.05,1.0,0.55454,0.30388,0.18611,0.09038,0.03102,0.0224,0.62175,0.33854,0.2057,0.09841,0.0327,0.02312,270.577,309.449,318.883,244.59,64.902,20.979,150.046,94.034,59.346,22.105,2.013,0.47,18.185,10.727,6.249,1.966,0.109,0.015,1.868
75.0,250,0.05,1.0,0.68022,0.36252,0.21818,0.10419,0.03528,0.02539,0.75285,0.39875,0.2383,0.11234,0.03697,0.02612,206.212,243.441,258.847,205.434,55.076,17.727,140.269,88.253,56.474,21.405,1.943,0.45,14.977,8.82,5.208,1.673,0.093,0.013,1.876
77.5,250,0.05,1.0,0.88182,0.45194,0.26552,0.12399,0.04122,0.02946,0.96316,0.49056,0.28642,0.13228,0.0429,0.03022,145.382,179.417,199.371,165.992,45.17,14.46,128.201,81.085,52.937,20.582,1.862,0.426,11.825,6.929,4.167,1.376,0.076,0.011,1.885
80.0,250,0.05,1.0,1.25086,0.60389,0.3423,0.15473,0.05002,0.03538,1.34815,0.64657,0.36446,0.16324,0.05173,0.03609,90.263,119.032,141.357,126.462,35.224,11.194,112.906,71.882,48.387,19.567,1.762,0.396,8.782,5.08,3.132,1.077,0.06,0.008,1.907
10.0,500,0.05,1.0,0.13864,0.08647,0.05785,0.03082,0.01101,0.00777,0.18685,0.11471,0.07498,0.0383,0.01264,0.00849,1503.81,1495.559,1346.178,890.159,227.148,75.19,208.481,129.314,77.87,27.431,2.501,0.584,72.505,42.248,23.071,6.659,0.371,0.054,0.73
12.5,500,0.05,1.0,0.1399,0.08721,0.05832,0.03106,0.0111,0.00784,0.18817,0.11548,0.07547,0.03854,0.01273,0.00855,1487.877,1480.474,1333.27,882.114,225.124,74.513,208.154,129.114,77.762,27.398,2.499,0.584,71.816,41.851,22.86,6.601,0.367,0.053,0.862
15.0,500,0.05,1.0,0.14147,0.08814,0.05892,0.03136,0.01121,0.00791,0.18981,0.11643,0.07607,0.03885,0.01284,0.00863,1468.473,1462.099,1317.546,872.313,222.658,73.688,207.748,128.867,77.628,27.357,2.495,0.583,70.976,41.367,22.603,6.529,0.363,0.053,0.94
17.5,500,0.05,1.0,0.14337,0.08925,0.05963,0.03172,0.01134,0.008,0.19178,0.11758,0.0768,0.03921,0.01297,0.00872,1445.641,1440.472,1299.036,860.774,219.755,72.717,207.261,128.569,77.467,27.307,2.492,0.582,69.988,40.797,22.3,6.445,0.359,0.052,1.046
20.0,500,0.05,1.0,0.14561,0.09057,0.06048,0.03215,0.01149,0.00813,0.19412,0.11893,0.07766,0.03964,0.01312,0.00884,1419.429,1415.639,1277.777,847.52,216.42,71.602,206.69,128.22,77.278,27.249,2.487,0.582,68.853,40.142,21.953,6.348,0.353,0.051,1.084
22.5,500,0.05,1.0,0.14823,0.09211,0.06146,0.03265,0.01167,0.00826,0.19685,0.12051,0.07866,0.04014,0.0133,0.00898,1389.896,1387.65,1253.812,832.576,212.66,70.344,206.028,127.816,77.058,27.181,2.482,0.581,67.574,39.404,21.561,6.239,0.347,0.051,1.149
25.0,500,0.05,1.0,0.15126,0.09388,0.06259,0.03322,0.01188,0.0084,0.2,0.12232,0.0798,0.04071,0.01351,0.00912,1357.106,1356.562,1227.187,815.97,208.482,68.947,205.271,127.353,76.808,27.104,2.476,0.579,66.152,38.584,21.125,6.118,0.34,0.05,1.236
27.5,500,0.05,1.0,0.15472,0.0959,0.06388,0.03387,0.01211,0.00857,0.20362,0.1244,0.08111,0.04137,0.01374,0.00929,1321.133,1322.443,1197.955,797.735,203.895,67.413,204.412,126.828,76.522,27.016,2.469,0.578,64.591,37.683,20.647,5.985,0.333,0.048,1.333
30.0,500,0.05,1.0,0.15869,0.09821,0.06534,0.0346,0.01237,0.00878,0.20774,0.12677,0.0826,0.04211,0.01401,0.00949,1282.057,1285.362,1166.176,777.906,198.907,65.745,203.444,126.235,76.201,26.916,2.461,0.577,62.894,36.704,20.127,5.841,0.325,0.047,1.34
32.5,500,0.05,1.0,0.16319,0.10083,0.067,0.03543,0.01267,0.00899,0.21244,0.12945,0.08429,0.04295,0.0143,0.00971,1239.969,1245.4,1131.912,756.52,193.527,63.947,202.356,125.569,75.839,26.805,2.452,0.575,61.064,35.648,19.566,5.685,0.316,0.046,1.361
35.0,500,0.05,1.0,0.16832,0.10379,0.06888,0.03637,0.01301,0.00924,0.21778,0.13249,0.08619,0.04389,0.01464,0.00996,1194.964,1202.641,1095.233,733.619,187.767,62.021,201.139,124.823,75.435,26.68,2.442,0.573,59.106,34.517,18.965,5.518,0.307,0.045,1.473
37.5,500,0.05,1.0,0.17415,0.10715,0.07099,0.03742,0.01338,0.00952,0.22386,0.13594,0.08834,0.04495,0.01501,0.01024,1147.151,1157.178,1056.213,709.246,181.638,59.972,199.781,123.991,74.983,26.541,2.43,0.571,57.022,33.313,18.325,5.34,0.297,0.043,1.543
40.0,500,0.05,1.0,0.18079,0.11096,0.07338,0.03861,0.01381,0.00984,0.23078,0.13984,0.09077,0.04614,0.01544,0.01057,1096.645,1109.112,1014.932,683.45,175.151,57.803,198.266,123.063,74.48,26.385,2.418,0.569,54.818,32.039,17.648,5.151,0.287,0.042,1.623
42.5,500,0.05,1.0,0.18837,0.11528,0.07609,0.03994,0.01428,0.01019,0.23868,0.14428,0.09352,0.04749,0.01591,0.01091,1043.57,1058.55,971.474,656.28,168.319,55.52,196.578,122.029,73.92,26.214,2.403,0.566,52.497,30.698,16.935,4.953,0.275,0.04,1.633
45.0,500,0.05,1.0,0.19705,0.1202,0.07916,0.04145,0.01481,0.0106,0.24772,0.14933,0.09664,0.04901,0.01645,0.01131,988.063,1005.608,925.931,627.788,161.156,53.126,194.696,120.877,73.296,26.023,2.387,0.563,50.066,29.292,16.186,4.745,0.264,0.038,1.737
47.5,500,0.05,1.0,0.20703,0.12583,0.08265,0.04316,0.01542,0.01104,0.25812,0.15511,0.10019,0.05073,0.01706,0.01175,930.273,950.412,878.399,598.03,153.675,50.627,192.598,119.594,72.603,25.812,2.369,0.559,47.528,27.823,15.405,4.527,0.252,0.036,1.677
50.0,500,0.05,1.0,0.21859,0.13231,0.08665,0.04511,0.01611,0.01156,0.27017,0.16175,0.10425,0.05269,0.01775,0.01228,870.361,893.094,828.981,567.064,145.892,48.027,190.253,118.162,71.832,25.579,2.35,0.555,44.89,26.296,14.592,4.301,0.239,0.035,1.73
52.5,500,0.05,1.0,0.23207,0.13979,0.09125,0.04733,0.01688,0.01213,0.28421,0.16943,0.10893,0.05493,0.01852,0.01286,808.504,833.801,777.784,534.95,137.822,45.332,187.629,116.561,70.973,25.32,2.327,0.55,42.158,24.713,13.748,4.066,0.226,0.033,1.794
55.0,500,0.05,1.0,0.24793,0.14853,0.09658,0.0499,0.01778,0.01281,0.30074,0.1784,0.11434,0.05751,0.01942,0.01354,744.902,772.691,724.926,501.753,129.48,42.547,184.683,114.768,70.015,25.035,2.302,0.545,39.339,23.078,12.876,3.823,0.213,0.031,1.791
57.5,500,0.05,1.0,0.2668,0.15882,0.10282,0.05287,0.01881,0.01358,0.3204,0.18895,0.12068,0.06051,0.02046,0.01431,679.772,709.936,670.53,467.538,120.885,39.679,181.363,112.751,68.944,24.72,2.274,0.539,36.439,21.394,11.977,3.572,0.199,0.029,1.754
60.0,500,0.05,1.0,0.28956,0.17109,0.1102,0.05637,0.02002,0.01448,0.34412,0.20154,0.12818,0.06403,0.02166,0.01522,613.368,645.732,614.731,432.373,112.053,36.733,177.605,110.477,67.743,24.371,2.243,0.532,33.467,19.666,11.053,3.315,0.184,0.027,1.785
62.5,500,0.05,1.0,0.31746,0.18593,0.11905,0.06051,0.02143,0.01551,0.37319,0.21677,0.13717,0.06821,0.02308,0.01622,545.98,580.298,557.677,396.332,103.002,33.716,173.325,107.894,66.389,23.984,2.207,0.523,30.432,17.897,10.107,3.05,0.17,0.024,1.823
65.0,500,0.05,1.0,0.35237,0.20422,0.12984,0.06553,0.02312,0.01678,0.40958,0.23553,0.14813,0.07326,0.02478,0.0175,477.956,513.89,499.533,359.49,93.752,30.634,168.417,104.945,64.857,23.556,2.168,0.514,27.343,16.094,9.14,2.78,0.155,0.022,1.804
67.5,500,0.05,1.0,0.39719,0.22726,0.14326,0.07169,0.02516,0.01826,0.45629,0.25918,0.16178,0.07947,0.02681,0.01898,409.72,446.812,440.486,321.927,84.324,27.496,162.737,101.543,63.105,23.078,2.122,0.502,24.213,14.262,8.155,2.504,0.139,0.02,1.859
70.0,500,0.05,1.0,0.45666,0.25716,0.16043,0.07946,0.02771,0.02012,0.51826,0.28986,0.17922,0.08729,0.02937,0.02086,341.809,379.447,380.761,283.729,74.737,24.308,156.09,97.578,61.086,22.544,2.071,0.489,21.056,12.408,7.154,2.223,0.124,0.018,1.87
72.5,500,0.05,1.0,0.53905,0.29743,0.18314,0.08955,0.03095,0.02239,0.60412,0.33118,0.20229,0.09746,0.03261,0.0231,274.932,312.292,320.64,244.992,65.015,21.081,148.201,92.884,58.721,21.939,2.012,0.472,17.892,10.54,6.142,1.937,0.108,0.015,1.878
75.0,500,0.05,1.0,0.66014,0.35448,0.21456,0.10321,0.03521,0.02542,0.73032,0.38972,0.23422,0.11122,0.03688,0.02614,210.066,246.037,260.497,205.826,55.184,17.824,138.672,87.215,55.893,21.243,1.943,0.453,14.744,8.67,5.121,1.648,0.092,0.013,1.888
77.5,500,0.05,1.0,0.85383,0.44132,0.26091,0.12277,0.04113,0.02949,0.9322,0.47883,0.28132,0.13093,0.04281,0.03024,148.628,181.703,200.883,166.37,45.272,14.549,126.903,80.189,52.413,20.426,1.862,0.429,11.648,6.815,4.099,1.356,0.076,0.011,1.875
80.0,500,0.05,1.0,1.20687,0.58855,0.33598,0.15313,0.04989,0.03539,1.30016,0.6299,0.35759,0.1615,0.05159,0.0361,92.773,120.92,142.685,126.821,35.317,11.274,111.965,71.167,47.939,19.42,1.762,0.399,8.655,5.001,3.084,1.061,0.06,0.008,1.862
10.0,750,0.05,1.0,0.13576,0.08505,0.05712,0.0306,0.01099,0.00777,0.18279,0.11266,0.07391,0.03796,0.01262,0.00848,1511.037,1499.66,1348.412,890.594,227.291,75.326,205.144,127.553,77.027,27.248,2.499,0.585,71.065,41.397,22.631,6.557,0.369,0.054,0.855
12.5,750,0.05,1.0,0.137,0.08579,0.0576,0.03084,0.01108,0.00784,0.18408,0.11341,0.07439,0.0382,0.0127,0.00856,1495.09,1484.568,1335.502,882.549,225.267,74.648,204.825,127.356,76.92,27.215,2.496,0.585,70.39,41.008,22.425,6.499,0.365,0.054,0.866
15.0,750,0.05,1.0,0.13853,0.0867,0.05818,0.03114,0.01119,0.00791,0.18568,0.11434,0.07498,0.0385,0.01281,0.00863,1475.668,1466.186,1319.775,872.748,222.8,73.823,204.429,127.113,76.788,27.174,2.493,0.584,69.569,40.534,22.173,6.429,0.361,0.053,0.931
17.5,750,0.05,1.0,0.14039,0.08779,0.05889,0.0315,0.01132,0.00802,0.18761,0.11547,0.0757,0.03887,0.01294,0.00873,1452.814,1444.55,1301.262,861.208,219.896,72.852,203.954,126.821,76.629,27.125,2.489,0.584,68.602,39.976,21.876,6.346,0.357,0.052,0.996
