sunzen,elev,aot,wv,C_B2,C_B3,C_B4,C_B5,C_B6,C_B7,Ce_B2,Ce_B3,Ce_B4,Ce_B5,Ce_B6,Ce_B7,Edir_B2,Edir_B3,Edir_B4,Edir_B5,Edir_B6,Edir_B7,Edif_B2,Edif_B3,Edif_B4,Edif_B5,Edif_B6,Edif_B7,Eenv_B2,Eenv_B3,Eenv_B4,Eenv_B5,Eenv_B6,Eenv_B7,sec
80.0,5500,0.1,2.0,1.08271,0.66271,0.44899,0.25018,0.09483,0.07205,1.14583,0.69686,0.46994,0.26042,0.09746,0.07353,102.501,116.041,128.779,111.336,33.838,11.478,110.979,76.901,57.82,27.854,3.209,0.827,6.47,3.963,2.698,1.14,0.089,0.017,1.693
10.0,0,0.1,4.0,0.19788,0.1327,0.09472,0.05517,0.02152,0.0156,0.25412,0.16703,0.11668,0.06587,0.02437,0.01697,1405.068,1408.552,1275.404,861.296,223.215,71.876,278.028,186.919,120.812,47.516,4.804,1.121,79.027,48.353,28.0,9.217,0.636,0.099,0.795
12.5,0,0.1,4.0,0.19968,0.13384,0.0955,0.0556,0.0217,0.01571,0.25601,0.16821,0.11747,0.06631,0.02454,0.01709,1389.359,1393.625,1262.596,853.267,221.192,71.207,277.432,186.527,120.581,47.442,4.799,1.119,78.261,47.889,27.738,9.135,0.63,0.098,0.828
15.0,0,0.1,4.0,0.20193,0.13526,0.09647,0.05614,0.02191,0.01588,0.25837,0.16967,0.11846,0.06685,0.02476,0.01726,1370.234,1375.447,1246.995,843.486,218.728,70.392,276.695,186.042,120.296,47.351,4.792,1.118,77.327,47.324,27.42,9.035,0.623,0.097,0.934
17.5,0,0.1,4.0,0.20465,0.13697,0.09763,0.05678,0.02216,0.01607,0.26121,0.17142,0.11964,0.0675,0.02501,0.01746,1347.735,1354.057,1228.633,831.972,215.828,69.433,275.811,185.46,119.953,47.241,4.783,1.116,76.228,46.658,27.045,8.917,0.615,0.096,1.001
20.0,0,0.1,4.0,0.20786,0.13898,0.099,0.05754,0.02246,0.0163,0.26457,0.1735,0.12104,0.06827,0.02531,0.01768,1321.916,1329.501,1207.548,818.746,212.496,68.332,274.775,184.777,119.551,47.112,4.773,1.114,74.966,45.893,26.614,8.781,0.606,0.094,1.082
22.5,0,0.1,4.0,0.21161,0.14133,0.1006,0.05842,0.02281,0.01656,0.2685,0.17592,0.12267,0.06916,0.02566,0.01795,1292.838,1301.834,1183.784,803.835,208.74,67.09,273.577,183.987,119.085,46.963,4.762,1.111,73.544,45.031,26.127,8.628,0.595,0.093,1.135
25.0,0,0.1,4.0,0.21594,0.14403,0.10243,0.05943,0.02322,0.01686,0.27303,0.17871,0.12454,0.07018,0.02607,0.01825,1260.57,1271.116,1157.391,787.268,204.566,65.711,272.209,183.084,118.553,46.791,4.749,1.108,71.963,44.073,25.587,8.459,0.584,0.091,1.155
27.5,0,0.1,4.0,0.22091,0.14713,0.10453,0.06059,0.02367,0.01721,0.27823,0.1819,0.12668,0.07134,0.02652,0.0186,1225.191,1237.417,1128.423,769.077,199.984,64.197,270.659,182.061,117.949,46.597,4.733,1.105,70.228,43.022,24.994,8.272,0.571,0.089,1.258
30.0,0,0.1,4.0,0.22659,0.15065,0.1069,0.0619,0.02418,0.0176,0.28418,0.18553,0.1291,0.07266,0.02704,0.01899,1186.786,1200.812,1096.942,749.297,195.001,62.552,268.915,180.908,117.268,46.378,4.716,1.101,68.341,41.878,24.349,8.069,0.557,0.087,1.297
32.5,0,0.1,4.0,0.23306,0.15466,0.1096,0.06337,0.02476,0.01805,0.29095,0.18965,0.13185,0.07416,0.02762,0.01943,1145.452,1161.385,1063.014,727.967,189.627,60.779,266.963,179.616,116.506,46.132,4.696,1.097,66.307,40.644,23.653,7.851,0.542,0.084,1.364
35.0,0,0.1,4.0,0.24043,0.15919,0.11264,0.06503,0.02542,0.01855,0.29866,0.19433,0.13496,0.07583,0.02828,0.01994,1101.296,1119.228,1026.713,705.13,183.874,58.881,264.783,178.174,115.653,45.857,4.674,1.092,64.13,39.323,22.908,7.616,0.526,0.082,1.439
37.5,0,0.1,4.0,0.24881,0.16433,0.11608,0.06691,0.02616,0.01912,0.30744,0.19963,0.13846,0.07773,0.02902,0.02051,1054.432,1074.441,988.117,680.83,177.752,56.863,262.358,176.568,114.704,45.551,4.65,1.087,61.814,37.918,22.114,7.367,0.509,0.079,1.46
40.0,0,0.1,4.0,0.25838,0.17017,0.11997,0.06901,0.02699,0.01975,0.31744,0.20563,0.14243,0.07985,0.02985,0.02114,1004.988,1027.131,947.311,655.115,171.274,54.728,259.664,174.783,113.649,45.21,4.622,1.081,59.364,36.431,21.275,7.102,0.491,0.076,1.541
42.5,0,0.1,4.0,0.2693,0.17679,0.12437,0.07139,0.02792,0.02046,0.32888,0.21247,0.14692,0.08225,0.03078,0.02186,953.104,977.417,904.387,628.036,164.452,52.482,256.675,172.802,112.479,44.833,4.591,1.074,56.786,34.865,20.39,6.824,0.471,0.073,1.573
45.0,0,0.1,4.0,0.28184,0.18435,0.12936,0.07407,0.02896,0.02127,0.34201,0.22025,0.15201,0.08496,0.03183,0.02266,898.931,925.427,859.443,599.648,157.3,50.128,253.358,170.603,111.18,44.415,4.556,1.066,54.085,33.223,19.462,6.532,0.451,0.07,1.622
47.5,0,0.1,4.0,0.29631,0.193,0.13505,0.07711,0.03015,0.02217,0.35715,0.22917,0.15781,0.08803,0.03302,0.02356,842.636,871.3,812.585,570.008,149.831,47.673,249.679,168.165,109.741,43.953,4.517,1.057,51.267,31.509,18.494,6.226,0.43,0.066,1.662
50.0,0,0.1,4.0,0.31309,0.20297,0.14157,0.08057,0.03149,0.0232,0.37472,0.23944,0.16445,0.09153,0.03437,0.0246,784.405,815.187,763.927,539.176,142.062,45.122,245.593,165.458,108.146,43.442,4.474,1.047,48.34,29.727,17.485,5.909,0.409,0.063,1.743
52.5,0,0.1,4.0,0.33274,0.21453,0.14907,0.08453,0.03303,0.02439,0.39528,0.25134,0.17211,0.09553,0.03591,0.02578,724.444,757.255,713.591,507.216,134.007,42.48,241.051,162.451,106.377,42.877,4.426,1.036,45.31,27.881,16.44,5.579,0.386,0.059,1.704
55.0,0,0.1,4.0,0.35595,0.22804,0.15779,0.08911,0.03478,0.02573,0.41958,0.26527,0.18101,0.10015,0.03767,0.02712,662.984,697.689,661.711,474.195,125.684,39.754,235.99,159.104,104.413,42.254,4.371,1.023,42.185,25.975,15.36,5.237,0.363,0.055,1.776
57.5,0,0.1,4.0,0.38371,0.24403,0.16802,0.09442,0.03681,0.02731,0.44864,0.28174,0.19143,0.10552,0.03971,0.02872,600.288,636.695,608.433,440.185,117.109,36.949,230.337,155.37,102.227,41.563,4.311,1.009,38.975,24.014,14.248,4.886,0.339,0.052,1.771
60.0,0,0.1,4.0,0.4174,0.26317,0.18016,0.10068,0.03917,0.02911,0.4839,0.30147,0.20381,0.11184,0.04207,0.03052,536.66,574.51,553.92,405.26,108.3,34.073,224.003,151.193,99.792,40.801,4.242,0.992,35.689,22.004,13.105,4.524,0.314,0.048,1.806
62.5,0,0.1,4.0,0.45903,0.28646,0.19477,0.10813,0.04195,0.03122,0.52748,0.32547,0.21872,0.11937,0.04485,0.03263,472.456,511.406,498.356,369.501,99.278,31.134,216.872,146.498,97.064,39.954,4.165,0.972,32.339,19.949,11.936,4.152,0.288,0.044,1.812
65.0,0,0.1,4.0,0.51164,0.31538,0.21269,0.11716,0.04529,0.03376,0.58254,0.35527,0.237,0.12849,0.04821,0.03518,408.107,447.707,441.953,332.997,90.06,28.138,208.802,141.197,94.001,39.014,4.079,0.95,28.938,17.859,10.743,3.773,0.263,0.04,1.85
67.5,0,0.1,4.0,0.58001,0.35217,0.23517,0.12831,0.04934,0.03678,0.65412,0.39318,0.25992,0.13976,0.05226,0.03817,344.141,383.809,384.964,295.843,80.671,25.096,199.606,135.166,90.531,37.961,3.98,0.923,25.503,15.74,9.53,3.385,0.236,0.035,1.917
70.0,0,0.1,4.0,0.6722,0.4005,0.26418,0.14248,0.05438,0.04052,0.75062,0.44298,0.28952,0.15406,0.05732,0.04192,281.229,320.215,327.701,258.15,71.131,22.016,189.041,128.247,86.573,36.78,3.868,0.892,22.055,13.603,8.302,2.991,0.209,0.031,1.964
72.5,0,0.1,4.0,0.8026,0.46668,0.30306,0.16103,0.06081,0.04521,0.88713,0.51118,0.32917,0.1728,0.06377,0.04664,220.247,257.585,270.571,220.051,61.469,18.91,176.771,120.211,81.998,35.434,3.738,0.855,18.617,11.462,7.065,2.591,0.182,0.027,1.911
75.0,0,0.1,4.0,0.99977,0.56261,0.35784,0.18645,0.06934,0.05136,1.09353,0.61004,0.38504,0.19848,0.07232,0.05281,162.379,196.831,214.131,181.712,51.713,15.792,162.341,110.74,76.624,33.88,3.586,0.811,15.226,9.334,5.825,2.186,0.154,0.023,1.969
77.5,0,0.1,4.0,1.32795,0.71337,0.4407,0.22348,0.08124,0.05971,1.43711,0.76538,0.46956,0.23589,0.08424,0.06112,109.271,139.273,159.2,143.368,41.902,12.679,145.106,99.353,70.16,32.04,3.404,0.757,11.928,7.244,4.594,1.779,0.126,0.018,1.935
80.0,0,0.1,4.0,1.96285,0.98158,0.58015,0.28245,0.09911,0.07202,2.1018,1.04177,0.61179,0.29545,0.10216,0.07348,63.261,86.923,107.082,105.39,32.087,9.595,124.172,85.322,62.124,29.767,3.18,0.691,8.79,5.232,3.388,1.37,0.098,0.014,1.953
10.0,500,0.1,4.0,0.19165,0.12966,0.09319,0.05471,0.02149,0.01559,0.24543,0.16266,0.11442,0.06517,0.02431,0.01697,1419.119,1417.663,1281.692,862.447,223.595,72.482,271.968,183.819,119.442,47.181,4.804,1.13,76.32,46.779,27.213,9.022,0.632,0.1,0.77
12.5,500,0.1,4.0,0.19339,0.13077,0.09395,0.05513,0.02166,0.01572,0.24724,0.1638,0.1152,0.0656,0.02449,0.0171,1403.374,1402.716,1268.87,854.418,221.572,71.811,271.393,183.436,119.215,47.107,4.799,1.129,75.583,46.331,26.959,8.942,0.627,0.099,0.814
15.0,500,0.1,4.0,0.19555,0.13215,0.0949,0.05567,0.02187,0.01589,0.24951,0.16522,0.11617,0.06614,0.0247,0.01727,1384.204,1384.512,1253.253,844.635,219.107,70.994,270.681,182.962,118.935,47.017,4.792,1.128,74.685,45.786,26.65,8.844,0.62,0.098,0.937
17.5,500,0.1,4.0,0.19816,0.13381,0.09604,0.0563,0.02212,0.01608,0.25223,0.16693,0.11733,0.06678,0.02495,0.01746,1361.652,1363.092,1234.871,833.119,216.206,70.032,269.827,182.394,118.599,46.907,4.783,1.126,73.628,45.144,26.287,8.729,0.612,0.097,0.988
20.0,500,0.1,4.0,0.20125,0.13577,0.09739,0.05706,0.02242,0.01631,0.25546,0.16894,0.1187,0.06754,0.02525,0.01769,1335.771,1338.501,1213.763,819.892,212.873,68.927,268.825,181.727,118.204,46.779,4.773,1.124,72.413,44.406,25.869,8.596,0.603,0.095,1.114
22.5,500,0.1,4.0,0.20485,0.13805,0.09895,0.05793,0.02277,0.01656,0.25923,0.17129,0.12029,0.06842,0.0256,0.01795,1306.62,1310.792,1189.973,804.979,209.116,67.681,267.667,180.954,117.746,46.63,4.762,1.121,71.045,43.575,25.398,8.447,0.592,0.094,1.12
25.0,500,0.1,4.0,0.20902,0.14068,0.10075,0.05893,0.02317,0.01686,0.26358,0.174,0.12212,0.06943,0.02601,0.01825,1274.269,1280.028,1163.549,788.409,204.941,66.298,266.345,180.072,117.224,46.46,4.749,1.118,69.524,42.651,24.874,8.281,0.581,0.092,1.192
27.5,500,0.1,4.0,0.21379,0.14368,0.1028,0.06007,0.02363,0.01721,0.26857,0.17709,0.12422,0.07058,0.02646,0.0186,1238.795,1246.275,1134.547,770.216,200.357,64.779,264.847,179.071,116.63,46.267,4.734,1.115,67.854,41.636,24.299,8.098,0.568,0.09,1.252
30.0,500,0.1,4.0,0.21925,0.14711,0.10513,0.06136,0.02414,0.01762,0.27427,0.18062,0.12659,0.07189,0.02698,0.01899,1200.283,1209.61,1103.027,750.433,195.373,63.128,263.161,177.945,115.961,46.049,4.717,1.112,66.038,40.532,23.674,7.9,0.554,0.087,1.319
32.5,500,0.1,4.0,0.22546,0.151,0.10777,0.06282,0.02472,0.01806,0.28076,0.18462,0.12928,0.07337,0.02756,0.01945,1158.83,1170.115,1069.056,729.1,189.998,61.349,261.272,176.682,115.212,45.805,4.697,1.108,64.081,39.342,23.0,7.686,0.539,0.085,1.355
35.0,500,0.1,4.0,0.23253,0.1554,0.11075,0.06447,0.02537,0.01856,0.28815,0.18915,0.13232,0.07503,0.02821,0.01993,1114.539,1127.882,1032.706,706.259,184.243,59.444,259.165,175.272,114.374,45.531,4.675,1.103,61.986,38.068,22.277,7.457,0.523,0.082,1.486
37.5,500,0.1,4.0,0.24058,0.16039,0.11412,0.06632,0.02611,0.01912,0.29655,0.19429,0.13576,0.0769,0.02895,0.02052,1067.524,1083.01,994.055,681.954,178.119,57.418,256.82,173.702,113.441,45.227,4.651,1.098,59.756,36.712,21.508,7.213,0.506,0.08,1.479
40.0,500,0.1,4.0,0.24974,0.16604,0.11792,0.0684,0.02693,0.01976,0.30613,0.20011,0.13963,0.079,0.02978,0.02115,1017.913,1035.605,953.189,656.234,171.638,55.275,254.215,171.956,112.403,44.888,4.623,1.092,57.398,35.277,20.694,6.954,0.488,0.077,1.514
42.5,500,0.1,4.0,0.26021,0.17247,0.12223,0.07075,0.02787,0.02046,0.31707,0.20672,0.14402,0.08137,0.03071,0.02186,965.839,985.786,910.197,629.15,164.813,53.02,251.323,170.019,111.253,44.513,4.593,1.085,54.916,33.765,19.836,6.682,0.469,0.074,1.62
45.0,500,0.1,4.0,0.27222,0.17979,0.12711,0.0734,0.02891,0.02128,0.32962,0.21426,0.149,0.08405,0.03176,0.02266,911.456,933.677,865.178,600.756,157.658,50.657,248.115,167.869,109.976,44.098,4.558,1.078,52.315,32.181,18.937,6.396,0.449,0.07,1.739
47.5,500,0.1,4.0,0.28606,0.18817,0.13268,0.07641,0.0301,0.02218,0.34407,0.22289,0.15467,0.08709,0.03295,0.02357,854.925,879.418,818.236,571.108,150.186,48.192,244.556,165.484,108.561,43.638,4.52,1.069,49.602,30.527,17.998,6.097,0.428,0.067,1.69
50.0,500,0.1,4.0,0.3021,0.19782,0.13904,0.07983,0.03144,0.02321,0.36084,0.23282,0.16116,0.09054,0.03429,0.02461,796.43,823.156,769.484,540.268,142.413,45.629,240.605,162.837,106.992,43.13,4.477,1.059,46.782,28.807,17.02,5.786,0.407,0.064,1.697
52.5,500,0.1,4.0,0.32086,0.209,0.14638,0.08375,0.03297,0.02439,0.38045,0.24432,0.16864,0.0945,0.03582,0.02578,736.171,765.058,719.043,508.299,134.354,42.974,236.211,159.897,105.253,42.569,4.429,1.048,43.863,27.025,16.006,5.464,0.384,0.06,1.71
55.0,500,0.1,4.0,0.34301,0.22207,0.15489,0.08826,0.03471,0.02575,0.40359,0.25777,0.17732,0.09906,0.03758,0.02714,674.376,705.304,667.045,475.268,126.027,40.234,231.317,156.624,103.321,41.949,4.375,1.036,40.852,25.184,14.958,5.13,0.361,0.056,1.722
57.5,500,0.1,4.0,0.36946,0.2375,0.16487,0.09351,0.03674,0.02732,0.43123,0.27366,0.18749,0.10436,0.03961,0.02871,611.3,644.097,613.634,441.246,117.447,37.415,225.852,152.974,101.172,41.263,4.315,1.022,37.758,23.29,13.879,4.786,0.337,0.052,1.796
60.0,500,0.1,4.0,0.40152,0.25597,0.17671,0.09969,0.0391,0.02911,0.46472,0.29267,0.19956,0.1106,0.04198,0.0305,547.24,581.67,558.97,406.307,108.632,34.523,219.727,148.892,98.778,40.505,4.247,1.005,34.589,21.348,12.771,4.432,0.313,0.048,1.81
62.5,500,0.1,4.0,0.44107,0.27843,0.19096,0.10705,0.04188,0.03124,0.50605,0.31579,0.21408,0.11802,0.04476,0.03263,482.545,518.289,503.234,370.532,99.603,31.566,212.834,144.305,96.098,39.664,4.171,0.986,31.358,19.363,11.636,4.068,0.287,0.044,1.839
65.0,500,0.1,4.0,0.49095,0.30626,0.20842,0.11596,0.0452,0.03376,0.55818,0.34444,0.23188,0.12702,0.0481,0.03517,417.63,454.27,446.634,334.008,90.379,28.551,205.035,139.127,93.088,38.73,4.085,0.964,28.076,17.342,10.478,3.697,0.262,0.04,1.866
67.5,500,0.1,4.0,0.55564,0.34164,0.2303,0.12696,0.04923,0.0368,0.62578,0.38085,0.25418,0.13814,0.05214,0.03822,353.012,390.002,389.417,296.831,80.98,25.487,196.149,133.239,89.681,37.686,3.987,0.938,24.759,15.294,9.3,3.318,0.235,0.036,1.888
70.0,500,0.1,4.0,0.64263,0.38803,0.25851,0.14092,0.05426,0.04052,0.71668,0.4286,0.28293,0.15224,0.05717,0.04195,289.342,325.974,331.889,259.11,71.431,22.383,185.94,126.487,85.796,36.514,3.876,0.907,21.426,13.227,8.107,2.932,0.208,0.032,1.972
72.5,500,0.1,4.0,0.76527,0.45142,0.29626,0.15921,0.06067,0.04524,0.84484,0.49385,0.32142,0.17071,0.0636,0.04665,227.477,262.832,274.445,220.975,61.757,19.251,174.081,118.647,81.307,35.181,3.747,0.871,18.1,11.153,6.904,2.541,0.181,0.027,1.934
75.0,500,0.1,4.0,0.94989,0.54307,0.34938,0.18424,0.06917,0.05136,1.03777,0.58819,0.37556,0.19599,0.07213,0.05279,168.575,201.467,217.631,182.592,51.986,16.103,160.127,109.41,76.036,33.641,3.596,0.827,14.815,9.091,5.698,2.145,0.154,0.023,1.914
77.5,500,0.1,4.0,1.25537,0.68659,0.42958,0.22069,0.08105,0.05974,1.35702,0.73592,0.45732,0.2328,0.08404,0.06121,114.261,143.175,162.246,144.19,42.157,12.956,143.44,98.302,69.698,31.821,3.417,0.774,11.615,7.064,4.5,1.746,0.126,0.019,2.052
80.0,500,0.1,4.0,1.84129,0.94065,0.56418,0.27866,0.09886,0.072,1.96939,0.99745,0.59452,0.29134,0.10189,0.07342,66.866,89.94,109.569,106.133,32.32,9.834,123.12,84.602,61.817,29.575,3.195,0.708,8.565,5.109,3.324,1.346,0.098,0.014,1.976
10.0,1000,0.1,4.0,0.18577,0.12679,0.09174,0.05427,0.02145,0.0156,0.2372,0.15852,0.11228,0.0645,0.02426,0.01698,1432.623,1426.276,1287.49,863.506,223.941,73.031,266.14,180.834,118.109,46.859,4.804,1.139,73.683,45.254,26.45,8.836,0.629,0.101,0.798
12.5,1000,0.1,4.0,0.18745,0.12787,0.09248,0.05469,0.02162,0.01573,0.23895,0.15963,0.11304,0.06493,0.02443,0.01711,1416.845,1411.31,1274.657,855.475,221.918,72.359,265.583,180.46,117.886,46.786,4.798,1.138,72.974,44.822,26.204,8.758,0.623,0.1,0.843
15.0,1000,0.1,4.0,0.18953,0.12921,0.09341,0.05522,0.02183,0.01588,0.24112,0.161,0.11399,0.06546,0.02464,0.01726,1397.633,1393.084,1259.026,845.692,219.452,71.539,264.894,179.997,117.611,46.696,4.791,1.136,72.11,44.296,25.905,8.662,0.617,0.099,0.909
17.5,1000,0.1,4.0,0.19204,0.13082,0.09453,0.05585,0.02209,0.01608,0.24375,0.16266,0.11513,0.0661,0.0249,0.01747,1375.032,1371.637,1240.627,834.175,216.55,70.575,264.068,179.44,117.28,46.587,4.783,1.135,71.093,43.677,25.552,8.549,0.609,0.098,0.973
20.0,1000,0.1,4.0,0.19502,0.13273,0.09585,0.05659,0.02239,0.01631,0.24685,0.16463,0.11647,0.06685,0.02519,0.01769,1349.092,1347.014,1219.5,820.946,213.217,69.467,263.098,178.788,116.892,46.46,4.773,1.133,69.925,42.965,25.147,8.419,0.599,0.096,1.033
22.5,1000,0.1,4.0,0.19849,0.13495,0.09739,0.05746,0.02273,0.01656,0.25047,0.16691,0.11804,0.06772,0.02555,0.01794,1319.874,1319.268,1195.687,806.031,209.458,68.218,261.978,178.032,116.442,46.312,4.762,1.13,68.609,42.163,24.691,8.273,0.589,0.094,1.152
25.0,1000,0.1,4.0,0.20249,0.1375,0.09915,0.05845,0.02313,0.01688,0.25465,0.16954,0.11983,0.06872,0.02595,0.01826,1287.446,1288.461,1169.237,789.46,205.283,66.831,260.698,177.169,115.928,46.143,4.749,1.128,67.145,41.271,24.183,8.111,0.578,0.092,1.197
27.5,1000,0.1,4.0,0.20709,0.14043,0.10116,0.05958,0.02359,0.01721,0.25944,0.17254,0.12188,0.06986,0.0264,0.01859,1251.884,1254.66,1140.205,771.263,200.697,65.308,259.247,176.19,115.344,45.951,4.734,1.124,65.539,40.292,23.626,7.932,0.565,0.09,1.258
30.0,1000,0.1,4.0,0.21233,0.14376,0.10345,0.06086,0.0241,0.01761,0.26491,0.17597,0.12421,0.07116,0.02692,0.01899,1213.273,1217.94,1108.651,751.478,195.712,63.652,257.615,175.088,114.686,45.734,4.717,1.121,63.792,39.228,23.019,7.738,0.551,0.088,1.305
32.5,1000,0.1,4.0,0.2183,0.14753,0.10603,0.0623,0.02468,0.01805,0.27114,0.17985,0.12685,0.07261,0.0275,0.01944,1171.708,1178.384,1074.643,730.142,190.335,61.867,255.787,173.852,113.949,45.491,4.698,1.117,61.909,38.079,22.365,7.528,0.536,0.086,1.384
35.0,1000,0.1,4.0,0.22509,0.15181,0.10896,0.06393,0.02533,0.01856,0.27822,0.18425,0.12982,0.07426,0.02815,0.01995,1127.291,1136.082,1038.25,707.298,184.578,59.957,253.747,172.472,113.124,45.219,4.676,1.113,59.892,36.85,21.665,7.304,0.52,0.083,1.436
37.5,1000,0.1,4.0,0.23282,0.15666,0.11226,0.06576,0.02607,0.01911,0.28628,0.18923,0.13319,0.07611,0.02889,0.02049,1080.137,1091.132,999.553,682.989,178.453,57.924,251.476,170.935,112.207,44.916,4.652,1.107,57.747,35.541,20.919,7.065,0.503,0.08,1.507
40.0,1000,0.1,4.0,0.24162,0.16215,0.11598,0.06783,0.02689,0.01976,0.29546,0.19488,0.13698,0.07819,0.02971,0.02114,1030.368,1043.642,958.634,657.265,171.97,55.775,248.953,169.226,111.185,44.579,4.624,1.102,55.478,34.156,20.13,6.812,0.486,0.077,1.547
42.5,1000,0.1,4.0,0.25166,0.16839,0.1202,0.07015,0.02782,0.02046,0.30593,0.20129,0.14128,0.08054,0.03065,0.02185,978.12,993.726,915.584,630.176,165.143,53.512,246.153,167.33,110.053,44.206,4.594,1.095,53.088,32.698,19.298,6.546,0.467,0.074,1.576
45.0,1000,0.1,4.0,0.26317,0.17549,0.12498,0.07277,0.02886,0.02127,0.31794,0.20859,0.14615,0.08319,0.03169,0.02266,923.54,941.51,870.499,601.776,157.985,51.141,243.046,165.225,108.796,43.793,4.56,1.088,50.585,31.169,18.426,6.266,0.447,0.071,1.628
47.5,1000,0.1,4.0,0.27642,0.18362,0.13043,0.07575,0.03004,0.02219,0.33177,0.21695,0.15169,0.08619,0.03287,0.02359,866.789,887.129,823.484,572.123,150.51,48.666,239.6,162.891,107.403,43.336,4.522,1.08,47.972,29.572,17.515,5.974,0.426,0.068,1.67
50.0,1000,0.1,4.0,0.29178,0.19296,0.13665,0.07913,0.03138,0.02321,0.34779,0.22656,0.15804,0.0896,0.03422,0.0246,808.047,830.732,774.65,541.276,142.734,46.093,235.773,160.299,105.859,42.83,4.479,1.07,45.257,27.911,16.566,5.669,0.405,0.064,1.736
52.5,1000,0.1,4.0,0.30972,0.20379,0.14383,0.083,0.0329,0.02441,0.3665,0.23769,0.16535,0.09351,0.03574,0.02581,747.511,772.481,724.117,509.298,134.672,43.428,231.519,157.421,104.147,42.272,4.431,1.06,42.446,26.191,15.583,5.354,0.382,0.061,1.768
55.0,1000,0.1,4.0,0.33087,0.21643,0.15215,0.08747,0.03465,0.02574,0.38857,0.25069,0.17382,0.09802,0.03749,0.02714,685.402,712.554,672.015,476.258,126.339,40.676,226.78,154.218,102.246,41.656,4.378,1.047,39.545,24.413,14.566,5.027,0.359,0.057,1.758
57.5,1000,0.1,4.0,0.35611,0.23135,0.1619,0.09265,0.03667,0.0273,0.41489,0.26604,0.18376,0.10326,0.03952,0.0287,621.971,651.153,618.486,442.225,117.755,37.844,221.489,150.646,100.131,40.973,4.318,1.033,36.563,22.584,13.519,4.69,0.336,0.053,1.811
60.0,1000,0.1,4.0,0.38665,0.2492,0.17346,0.09875,0.03902,0.02911,0.44676,0.28438,0.19553,0.10942,0.04188,0.03051,557.507,588.502,563.689,407.274,108.936,34.938,215.561,146.653,97.776,40.22,4.251,1.017,33.509,20.708,12.443,4.343,0.311,0.049,1.791
62.5,1000,0.1,4.0,0.42427,0.27086,0.18735,0.10602,0.04179,0.03125,0.486,0.30666,0.20969,0.11675,0.04465,0.03266,492.349,524.865,507.801,371.485,99.901,31.965,208.891,142.166,95.139,39.384,4.175,0.999,30.393,18.79,11.342,3.988,0.286,0.045,1.831
65.0,1000,0.1,4.0,0.47164,0.2977,0.20438,0.11481,0.04511,0.03377,0.53542,0.33426,0.22703,0.12563,0.04799,0.03518,426.903,460.552,451.025,334.944,90.669,28.933,201.346,137.105,92.18,38.456,4.09,0.977,27.227,16.837,10.218,3.624,0.261,0.041,1.902
67.5,1000,0.1,4.0,0.53294,0.33174,0.22569,0.12567,0.04914,0.03679,0.59937,0.36926,0.24874,0.1366,0.05202,0.03818,361.67,395.941,393.603,297.746,81.263,25.85,192.75,131.351,88.831,37.419,3.993,0.951,24.025,14.856,9.074,3.253,0.234,0.036,1.92
70.0,1000,0.1,4.0,0.61516,0.37633,0.25314,0.13945,0.05415,0.04053,0.68514,0.41511,0.27671,0.1505,0.05705,0.04194,297.285,331.51,335.835,260.001,71.705,22.725,182.877,124.756,85.014,36.256,3.883,0.921,20.805,12.857,7.915,2.875,0.208,0.032,1.932
72.5,1000,0.1,4.0,0.73069,0.43713,0.28984,0.15748,0.06054,0.04522,0.80567,0.47763,0.3141,0.16871,0.06346,0.04666,234.583,267.89,278.108,221.835,62.02,19.569,171.408,117.102,80.607,34.934,3.755,0.885,17.589,10.85,6.746,2.492,0.181,0.028,1.902
75.0,1000,0.1,4.0,0.9039,0.5248,0.3414,0.18215,0.06903,0.05136,0.98638,0.56778,0.36663,0.19362,0.07198,0.05276,174.696,205.953,220.952,183.412,52.237,16.395,157.907,108.085,75.434,33.408,3.606,0.842,14.409,8.852,5.573,2.104,0.154,0.023,1.968
77.5,1000,0.1,4.0,1.18887,0.66166,0.41912,0.21804,0.08086,0.05977,1.28369,0.70851,0.44579,0.22986,0.08384,0.06121,119.226,146.969,165.15,144.958,42.392,13.217,141.744,97.243,69.217,31.606,3.428,0.79,11.305,6.886,4.406,1.714,0.126,0.019,1.975
80.0,1000,0.1,4.0,1.73098,0.90276,0.54919,0.27507,0.09864,0.07198,1.8493,0.95645,0.5783,0.28744,0.10165,0.07347,70.492,92.895,111.956,106.829,32.534,10.059,122.02,83.862,61.485,29.385,3.209,0.724,8.341,4.987,3.259,1.322,0.098,0.015,1.995
10.0,1500,0.1,4.0,0.18022,0.12406,0.09035,0.05385,0.0211,0.0156,0.22941,0.15458,0.11024,0.06386,0.0237,0.01699,1445.62,1434.438,1292.835,864.478,224.26,73.526,260.525,177.958,116.811,46.55,4.733,1.147,71.112,43.776,25.71,8.658,0.581,0.102,0.753
12.5,1500,0.1,4.0,0.18183,0.12511,0.09109,0.05427,0.02127,0.01573,0.23109,0.15566,0.11099,0.06429,0.02387,0.01712,1429.811,1419.456,1279.992,856.447,222.236,72.852,259.985,177.591,116.592,46.477,4.728,1.146,70.43,43.359,25.472,8.581,0.576,0.101,0.843
